0 verbose cli /usr/bin/node /tmp/claude-1000/-home-akis-Desktop-pi-lens/***/scratchpad/wt-knip/.probe-home/npm-cache/_npx/531a256430e91eb0/node_modules/.bin/npm
1 info using npm@11.18.0
2 info using node@v22.22.1
3 silly config load:file:/tmp/claude-1000/-home-akis-Desktop-pi-lens/***/scratchpad/wt-knip/.probe-home/npm-cache/_npx/531a256430e91eb0/node_modules/npm/npmrc
4 silly config load:file:/tmp/pi-lens-lockfile-complete-hw37Xu/tree/.npmrc
5 silly config load:file:/home/akis/.npmrc
6 silly config load:file:/etc/npmrc
7 verbose title npm install
8 verbose argv "install" "--ignore-scripts" "--no-audit" "--no-fund"
1630 silly ADD node_modules/pidusage
1631 silly ADD node_modules/picomatch
1632 silly ADD node_modules/picocolors
1633 silly ADD node_modules/path-parse
1634 silly ADD node_modules/path-key
1635 silly ADD node_modules/parse-ms
1636 silly ADD node_modules/package-manager-detector
1637 silly ADD node_modules/oxlint-tsgolint
1638 silly ADD node_modules/oxlint
1639 silly ADD node_modules/oxfmt
1640 silly ADD node_modules/oxc-resolver
1641 silly ADD node_modules/oxc-parser
1642 silly ADD node_modules/oxc-parser/node_modules/@oxc-project/types
1643 silly ADD node_modules/obug
1644 silly ADD node_modules/object-inspect
1645 silly ADD node_modules/npm-run-path
1646 silly ADD node_modules/npm-run-path/node_modules/path-key
1647 silly ADD node_modules/node-releases
1648 silly ADD node_modules/nanoid
1649 silly ADD node_modules/mute-stream
1650 silly ADD node_modules/mutation-testing-report-schema
1651 silly ADD node_modules/mutation-testing-metrics
1652 silly ADD node_modules/mutation-testing-elements
1653 silly ADD node_modules/mutation-server-protocol
1654 silly ADD node_modules/mri
1655 silly ADD node_modules/minimist
1656 silly ADD node_modules/minimatch
1657 silly ADD node_modules/minimalistic-assert
1658 silly ADD node_modules/math-intrinsics
1659 silly ADD node_modules/marked
1660 silly ADD node_modules/magicast
1661 silly ADD node_modules/magic-string
1662 silly ADD node_modules/lru-cache
1663 silly ADD node_modules/lodash.groupby
1664 silly ADD node_modules/lightningcss-linux-x64-musl
1665 silly ADD node_modules/lightningcss-linux-x64-gnu
1666 silly ADD node_modules/lightningcss
1667 silly ADD node_modules/knip
1668 silly ADD node_modules/knip/node_modules/picomatch
1669 silly ADD node_modules/kleur
1670 silly ADD node_modules/json5
1671 silly ADD node_modules/json-schema-traverse
1672 silly ADD node_modules/json-rpc-2.0
1673 silly ADD node_modules/jsesc
1674 silly ADD node_modules/jscpd-linux-x64-musl
1675 silly ADD node_modules/jscpd-linux-x64-gnu
1676 silly ADD node_modules/jscpd
1677 silly ADD node_modules/js-yaml
1678 silly ADD node_modules/js-tokens
1679 silly ADD node_modules/js-md4
1680 silly ADD node_modules/jiti
1681 silly ADD node_modules/isexe
1682 silly ADD node_modules/is-unicode-supported
1683 silly ADD node_modules/is-stream
1684 silly ADD node_modules/is-plain-obj
1685 silly ADD node_modules/is-path-inside
1686 silly ADD node_modules/is-installed-globally
1687 silly ADD node_modules/is-core-module
1688 silly ADD node_modules/interpret
1689 silly ADD node_modules/ini
1690 silly ADD node_modules/inherits
1691 silly ADD node_modules/import-meta-resolve
1692 silly ADD node_modules/ignore
1693 silly ADD node_modules/iconv-lite
1694 silly ADD node_modules/husky
1695 silly ADD node_modules/human-signals
1696 silly ADD node_modules/hasown
1697 silly ADD node_modules/has-symbols
1698 silly ADD node_modules/has-flag
1699 silly ADD node_modules/graceful-fs
1700 silly ADD node_modules/gopd
1701 silly ADD node_modules/global-directory
1702 silly ADD node_modules/get-tsconfig
1703 silly ADD node_modules/get-stream
1704 silly ADD node_modules/get-proto
1705 silly ADD node_modules/get-intrinsic
1706 silly ADD node_modules/get-east-asian-width
1707 silly ADD node_modules/gensync
1708 silly ADD node_modules/function-bind
1709 silly ADD node_modules/formatly
1710 silly ADD node_modules/figures
1711 silly ADD node_modules/fdir
1712 silly ADD node_modules/fd-package-json
1713 silly ADD node_modules/fast-wrap-ansi
1714 silly ADD node_modules/fast-uri
1715 silly ADD node_modules/fast-string-width
1716 silly ADD node_modules/fast-string-truncated-width
1717 silly ADD node_modules/fast-deep-equal
1718 silly ADD node_modules/expect-type
1719 silly ADD node_modules/execa
1720 silly ADD node_modules/estree-walker
1721 silly ADD node_modules/escalade
1722 silly ADD node_modules/es-object-atoms
1723 silly ADD node_modules/es-module-lexer
1724 silly ADD node_modules/es-errors
1725 silly ADD node_modules/es-define-property
1726 silly ADD node_modules/enhanced-resolve
1727 silly ADD node_modules/empathic
1728 silly ADD node_modules/emoji-regex
1729 silly ADD node_modules/electron-to-chromium
1730 silly ADD node_modules/dunder-proto
1731 silly ADD node_modules/diff-match-patch
1732 silly ADD node_modules/detect-libc
1733 silly ADD node_modules/des.js
1734 silly ADD node_modules/dependency-cruiser
1735 silly ADD node_modules/cross-spawn
1736 silly ADD node_modules/convert-source-map
1737 silly ADD node_modules/commander
1738 silly ADD node_modules/color-name
1739 silly ADD node_modules/color-convert
1740 silly ADD node_modules/cli-width
1741 silly ADD node_modules/chardet
1742 silly ADD node_modules/chalk
1743 silly ADD node_modules/chai
1744 silly ADD node_modules/caniuse-lite
1745 silly ADD node_modules/call-bound
1746 silly ADD node_modules/call-bind-apply-helpers
1747 silly ADD node_modules/browserslist
1748 silly ADD node_modules/brace-expansion
1749 silly ADD node_modules/baseline-browser-mapping
1750 silly ADD node_modules/balanced-match
1751 silly ADD node_modules/ast-v8-to-istanbul
1752 silly ADD node_modules/assertion-error
1753 silly ADD node_modules/argparse
1754 silly ADD node_modules/ansi-styles
1755 silly ADD node_modules/angular-html-parser
1756 silly ADD node_modules/ajv
1757 silly ADD node_modules/acorn-walk
1758 silly ADD node_modules/acorn-loose
1759 silly ADD node_modules/acorn-jsx-walk
1760 silly ADD node_modules/acorn-jsx
1761 silly ADD node_modules/acorn
1762 silly ADD node_modules/@vitest/spy
1763 silly ADD node_modules/@vitest/mocker
1764 silly ADD node_modules/@vitest/istanbul-lib-report
1765 silly ADD node_modules/@vitest/istanbul-lib-coverage
1766 silly ADD node_modules/@vitest/coverage-v8
1767 silly ADD node_modules/@typescript/typescript-linux-x64
1768 silly ADD node_modules/@types/semver
1769 silly ADD node_modules/@types/pidusage
1770 silly ADD node_modules/@types/node
1771 silly ADD node_modules/@types/jsesc
1772 silly ADD node_modules/@types/gensync
1773 silly ADD node_modules/@types/estree
1774 silly ADD node_modules/@types/deep-eql
1775 silly ADD node_modules/@types/chai
1776 silly ADD node_modules/@taplo/cli
1777 silly ADD node_modules/@stryker-mutator/util
1778 silly ADD node_modules/@stryker-mutator/instrumenter
1779 silly ADD node_modules/@stryker-mutator/instrumenter/node_modules/@babel/types
1780 silly ADD node_modules/@stryker-mutator/instrumenter/node_modules/@babel/parser
1781 silly ADD node_modules/@stryker-mutator/instrumenter/node_modules/@babel/helper-validator-identifier
1782 silly ADD node_modules/@stryker-mutator/instrumenter/node_modules/@babel/helper-string-parser
1783 silly ADD node_modules/@stryker-mutator/core
1784 silly ADD node_modules/@stryker-mutator/core/node_modules/commander
1785 silly ADD node_modules/@stryker-mutator/core/node_modules/chalk
1786 silly ADD node_modules/@stryker-mutator/api
1787 silly ADD node_modules/@sindresorhus/merge-streams
1788 silly ADD node_modules/@sec-ant/readable-stream
1789 silly ADD node_modules/@rolldown/pluginutils
1790 silly ADD node_modules/@rolldown/binding-linux-x64-musl
1791 silly ADD node_modules/@rolldown/binding-linux-x64-gnu
1792 silly ADD node_modules/@publint/pack
1793 silly ADD node_modules/@oxlint/binding-linux-x64-musl
1794 silly ADD node_modules/@oxlint/binding-linux-x64-gnu
1795 silly ADD node_modules/@oxlint-tsgolint/linux-x64
1796 silly ADD node_modules/@oxfmt/binding-linux-x64-musl
1797 silly ADD node_modules/@oxfmt/binding-linux-x64-gnu
1798 silly ADD node_modules/@oxc-resolver/binding-linux-x64-musl
1799 silly ADD node_modules/@oxc-resolver/binding-linux-x64-gnu
1800 silly ADD node_modules/@oxc-project/types
1801 silly ADD node_modules/@oxc-parser/binding-linux-x64-musl
1802 silly ADD node_modules/@oxc-parser/binding-linux-x64-gnu
1803 silly ADD node_modules/@jridgewell/trace-mapping
1804 silly ADD node_modules/@jridgewell/sourcemap-codec
1805 silly ADD node_modules/@jridgewell/resolve-uri
1806 silly ADD node_modules/@jridgewell/gen-mapping
1807 silly ADD node_modules/@inquirer/type
1808 silly ADD node_modules/@inquirer/select
1809 silly ADD node_modules/@inquirer/search
1810 silly ADD node_modules/@inquirer/rawlist
1811 silly ADD node_modules/@inquirer/prompts
1812 silly ADD node_modules/@inquirer/password
1813 silly ADD node_modules/@inquirer/number
1814 silly ADD node_modules/@inquirer/input
1815 silly ADD node_modules/@inquirer/figures
1816 silly ADD node_modules/@inquirer/external-editor
1817 silly ADD node_modules/@inquirer/expand
1818 silly ADD node_modules/@inquirer/editor
1819 silly ADD node_modules/@inquirer/core
1820 silly ADD node_modules/@inquirer/confirm
1821 silly ADD node_modules/@inquirer/checkbox
1822 silly ADD node_modules/@inquirer/ansi
1823 silly ADD node_modules/@earendil-works/pi-tui
1824 silly ADD node_modules/@earendil-works/pi-coding-agent
1825 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/yaml
1826 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/xml-naming
1827 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/ws
1828 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/which
1829 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/web-streams-polyfill
1830 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/undici-types
1831 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/undici
1832 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/typebox
1833 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/tslib
1834 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/ts-algebra
1835 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/strnum
1836 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/standardwebhooks
1837 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/signal-exit
1838 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/shebang-regex
1839 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/shebang-command
1840 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/semver
1841 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/safe-buffer
1842 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/retry
1843 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/protobufjs
1844 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/proper-lockfile
1845 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/proper-lockfile/node_modules/retry
1846 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/path-key
1847 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/path-expression-matcher
1848 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/partial-json
1849 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/p-retry
1850 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/p-retry/node_modules/@types/retry
1851 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/openai
1852 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/node-fetch
1853 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/node-domexception
1854 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/ms
1855 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/minimatch
1856 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/marked
1857 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/lru-cache
1858 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/long
1859 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/jws
1860 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/jwa
1861 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/json-schema-to-ts
1862 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/json-bigint
1863 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/jiti
1864 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/isexe
1865 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/ignore
1866 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/https-proxy-agent
1867 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/http-proxy-agent
1868 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/hosted-git-info
1869 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/highlight.js
1870 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/grok-mermaid
1871 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/graceful-fs
1872 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/google-logging-utils
1873 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/google-auth-library
1874 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/get-east-asian-width
1875 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/gcp-metadata
1876 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/gaxios
1877 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/formdata-polyfill
1878 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/fetch-blob
1879 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/fast-xml-parser
1880 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/fast-xml-builder
1881 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/fast-sha256
1882 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/extend
1883 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/esbuild
1884 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/ecdsa-sig-formatter
1885 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/diff
1886 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/debug
1887 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/data-uri-to-buffer
1888 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/cross-spawn
1889 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/chalk
1890 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/buffer-equal-constant-time
1891 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/brace-expansion
1892 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/bowser
1893 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/bignumber.js
1894 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/base64-js
1895 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/balanced-match
1896 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/agent-base
1897 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@types/node
1898 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@stablelib/base64
1899 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@smithy/util-utf8
1900 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@smithy/util-buffer-from
1901 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@smithy/types
1902 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@smithy/signature-v4
1903 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@smithy/node-http-handler
1904 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@smithy/is-array-buffer
1905 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@smithy/fetch-http-handler
1906 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@smithy/credential-provider-imds
1907 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@smithy/core
1908 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@silvia-odwyer/photon-node
1909 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@protobufjs/utf8
1910 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@protobufjs/pool
1911 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@protobufjs/path
1912 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@protobufjs/float
1913 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@protobufjs/fetch
1914 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@protobufjs/eventemitter
1915 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@protobufjs/codegen
1916 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@protobufjs/base64
1917 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@protobufjs/aspromise
1918 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@nodable/entities
1919 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@mariozechner/clipboard-win32-x64-msvc
1920 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@mariozechner/clipboard-win32-arm64-msvc
1921 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@mariozechner/clipboard-linux-x64-musl
1922 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@mariozechner/clipboard-linux-x64-gnu
1923 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@mariozechner/clipboard-linux-riscv64-gnu
1924 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@mariozechner/clipboard-linux-arm64-musl
1925 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@mariozechner/clipboard-linux-arm64-gnu
1926 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@mariozechner/clipboard-darwin-x64
1927 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@mariozechner/clipboard-darwin-universal
1928 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@mariozechner/clipboard-darwin-arm64
1929 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@mariozechner/clipboard
1930 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@google/genai
1931 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@esbuild/win32-x64
1932 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@esbuild/win32-ia32
1933 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@esbuild/win32-arm64
1934 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@esbuild/sunos-x64
1935 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@esbuild/openharmony-arm64
1936 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@esbuild/openbsd-x64
1937 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@esbuild/openbsd-arm64
1938 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@esbuild/netbsd-x64
1939 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@esbuild/netbsd-arm64
1940 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@esbuild/linux-x64
1941 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@esbuild/linux-s390x
1942 silly ADD node_modules/@earendil-works/pi-coding-agent/node_modules/@esbuild/linux-riscv64
